codigo_produto,codigo_barras,descricao,quantidade_estoque,ncm,categoria_codigo
1421702,7908283702167,BATENTE TAMPA TRAS SAVEIRO BOLA/G3 97/05 LD- (442),31,87082999,K
1421701,7908283702150,BATENTE TAMPA TRAS SAVEIRO BOLA/G3 97/05 LE- (441),31,87082999,K
0498882,7908019404587,BOLA CAMBIO PVC MOD ORIG 206 LENTE PRATA- (GBC033),18,87082999,K
0528606,7908019404754,BOLA CAMBIO PVC MOD ORIG C4 PICASSO/XSARA/C3 LENTE PRATA- (GBC050),18,87082999,K
0528604,7908019404730,BOLA CAMBIO PVC MOD ORIG FOX/CROSSFOX/SPACEFOX CROM- (GBC048),23,87082999,K
1204500,,BORBOLETA MAQ VIDRO VW SEDAN- (60517),4,87082999,K
6005900,,BORR GRAMPO PAPELAO PT/LAT FUSCA 100PCS- (D.14),23,87082999,K
0515300,7898156370190,BOTAO BUZINA KOMBI- (AP019),13,87082999,K
6030801,7898932072454,BUCHA FAROL CELTA/CORSA/S10/VECTRA BRANCO- (P80B),52,87082999,K
6003502,7899822003657,BUCHA FECHADURA FOX/GOL/SAV PRETO- (P309),2,87082999,K
1001015,7899822001899,BUCHA FORRO PT PALIO 08/ DOBLO 10/ TIPO 93/97 STILO /11 PTO- (P276),64,87082999,K
6023400,7898932072775,BUCHA MOLD P/LAMA BERLINGO 01/ C4 08/ C4 PICASSO XSARA- (P104),61,87082999,K
6032002,7899822000489,BUCHA P/LAMA /P/CHOQUE AGI/AST/CELT/CORS/KADET/MONT/PRIS/SIL- (P166),2,87082999,K
1305320,7908283700804,BUCHA TRILHO PT LAT KOMBI 97/13- (103),7,87082999,K
0272101,7893707001240,CAIXA PT LUVAS FUSCA PLAST- (RD-1163),98,87082999,K
2991029,,CALHA CHUVA ACO INOX VW PAR- (020L),64,87082999,K
0380100,7898282143033,CALHA CHUVA BRASILIA PLAST- (303),34,87082999,K
0392410,7896880711760,CALHA CHUVA DUCATO 97/15 ADAPT JUMPER/BOXER 01/ 2P- (24.019),79,87082999,K
0390900,,CALHA CHUVA FOX/CROSS 03/ SPACEFOX 06/ 4P- (22.009),143,87082999,K
0386800,7896880705110,CALHA CHUVA GOL/VOY/PAR/SAV 88/94 2P- (22.001),151,87082999,K
0388700,7896880708845,CALHA CHUVA IDEA 05/15 4P- (24.012),189,87082999,K
0391300,7896880710534,CALHA CHUVA KOMBI 07/13 2P- (22.012),120,87082999,K
0380900,7898282143095,CALHA CHUVA KOMBI CLIPPER 2P PLAST- (309),34,87082999,K
0381400,7898282143118,CALHA CHUVA MONZA 2P PLAST- (311),74,87082999,K
2991047,,CALHA CHUVA VW FUSCA C/LOGO INOX- (020VW),64,87082999,K
0229917,7898334716765,CALOTA CENTRO RODA CORSA WIND PTA- (6277),20,87082999,K
0012693,,CAPA BANCO BAIXO LINHA UNIV CZA S/ESPUMA- (1700CSE-O),140,87082999,K
0012695,7908227706473,CAPA BANCO BAIXO LINHA UNIV PTO S/ESPUMA- (1701PSE-O),140,87082999,K
0190310,,CAPA RETROV CORSA 94/16 TEXT LD- (J85005),28,87082999,K
0116612,,CAPA RETROV FIESTA 03/ KA 08/13 PTO LD- (6370),10,87082999,K
0116611,,CAPA RETROV FIESTA 03/ KA 08/13 PTO LE- (6369),10,87082999,K
8911097,,CAPA RETROV GOL/PAR/SAV BOLA 95/99 PINTADO LD- (6304),20,87082999,K
8911868,,CAPA RETROV GOL/PAR/SAV BOLA 95/99 PINTADO LE- (6303),24,87082999,K
0116602,,CAPA RETROV PALIO 04/10 PTO LD- (6340),28,87082999,K
0116601,,CAPA RETROV PALIO 04/10 PTO LE- (6339),28,87082999,K
0447600,7898166520479,CATA VENTO FUSCA CAPO- (3024),13,87082999,K
0039000,7898325940469,CHAPINHA FIXACAO DESC BRACO FUSCA- (EPW-046),12,87082999,K
0445902,,COBERTURA CAIXA VENTILACAO GOL/PAR/SAV G2 95/- (HS125),58,87082999,K
0446500,7898395920132,COLETOR INT AGUA TAMPA MOTOR FUSCA MORCEGAO- (HS030),79,87082999,K
0020288,,CONSOLE CENTRAL STRADA FS 3/4 08/20 PALIO FS2 04/17 CZA- (100169064),80,87082999,K
0011300,7898395920965,CONSOLE PASSAT/POINTER 85/89 ABERTO PTO- (HS028F),255,87082999,K
0450100,7898395920064,CONSOLETE BRASILIA 78/82 C/COIFA- (HS012),93,87082999,K
0450400,7898395920118,CONSOLETE CHEVETTE/MARAJO 82/87 PTO S/COIFA- (HS-017),77,87082999,K
0450500,7898395920101,CONSOLETE FIAT 147 77/85 PRETO C/COIFA- (HS-016),28,87082999,K
0450000,7898395920040,CONSOLETE FUSCA 71/96 C/COIFA,74,87082999,K
0011318,7898395920910,CONSOLETE GOL/VOY/PAR/SAV 87/94 ALTO PTO- (HS026),175,87082999,K
8911680,0339289116806,DIFUSOR AR LAT/CENTRAL PALIO 04/17 FASE 2- (100213127),16,87082999,K
1319800,,DOBRADICA TAMPA MOTOR KOMBI /97- (LC105),13,87082999,K
2625384,7899622605402,EMBLEMA BOTTON CAL LOGO ANTIGO RENAULT 48MM PTO 4PCS RESINAD- (25140),13,87082999,K
2625340,7899622606201,EMBLEMA BOTTON CAL LOGO FIAT 48MM VERM BORDA CROM 4PCS RESIN- (25418),28,87082999,K
2625341,7899622606355,EMBLEMA BOTTON CAL LOGO FIAT 48MM VERM BORDA PTO 4PCS RESINA- (25518),29,87082999,K
2625346,7899622604603,"EMBLEMA BOTTON CAL LOGO FORD 44,5MM AZUL OVAL 4PCS RESINADO- (25008)",12,87082999,K
2625361,7899622604795,EMBLEMA BOTTON CAL LOGO GM 51MM PTA 4PCS RESINADO- (25027),18,87082999,K
2625368,7899622606287,EMBLEMA BOTTON CAL LOGO GM 68MM BORDA PTO 4PCS RESINADO- (25507),26,87082999,K
2625370,7899622605044,EMBLEMA BOTTON CAL LOGO HONDA 48MM PTO 4PCS RESINADAS- (25064),12,87082999,K
2625398,7899622606096,EMBLEMA BOTTON CAL LOGO VW 58MM BORDA CROM 4PCS RESINADO- (25401),32,87082999,K
2625405,7899622604979,EMBLEMA BOTTON CAL LOGO VW 90MM PTO 4PCS S/RESINA- (25053),36,87082999,K
2769300,7898472280449,EMBLEMA LOGO CAPO FIAT PALIO 95/00 CROM FUNDO AZUL- (00558A),28,87082999,K
2777911,7898472285598,EMBLEMA LOGO GRADE FIAT DOB/IDE/PAL/PUNT MALA WKND/SIENA 08- (13024),48,87082999,K
2778030,7898472280951,EMBLEMA LOGO GRADE FIAT PALIO 04/ UNO/FIO 05/ IDEA MALA AZUL- (13003),36,87082999,K
2777912,7898472285604,EMBLEMA LOGO GRADE FIAT UNO/PALIO /08 STR MALA IDEA/PUNTO- (13025),42,87082999,K
2737323,7898472285321,EMBLEMA LOGO GRADE GM GRAVATA CELTA /06 C/DOURADO- (08241D),55,87082999,K
2737330,7898472285383,EMBLEMA LOGO GRADE GM GRAVATA CELTA 00/03 C/DOURADO- (08035D),34,87082999,K
2737311,7898472276534,EMBLEMA LOGO GRADE GM GRAVATA CELTA 00/03 CROM- (08035),28,87082999,K
2737600,7898472288155,EMBLEMA LOGO GRADE GM GRAVATA CELTA 06/12 PRISMA- (08604),36,87082999,K
2808061,7898472287288,EMBLEMA LOGO GRADE GM GRAVATA CLASSIC/VECTRA 09/ C/PINO- (08600),37,87082999,K
2710200,7898472274219,EMBLEMA LOGO GRADE GM GRAVATA CORSA /96 ACR PTO/CZA- (00616),40,87082999,K
2737388,7898472285376,EMBLEMA LOGO GRADE GM GRAVATA CORSA 96/99 CELTA 99/01- (08260),15,87082999,K
2743129,7898472276732,EMBLEMA LOGO GRADE GM GRAVATA CORSA/MONTANA 02/ CROM- (08211),45,87082999,K
2702400,7898472273434,EMBLEMA LOGO GRADE GM GRAVATA MONZA 82/90 BORDA PTO,13,87082999,K
2708300,7898472274028,EMBLEMA LOGO GRADE GM GRAVATA MONZA/KADETT MALA VECT /96 ACR- (00607),32,87082999,K
2737300,7898472276411,EMBLEMA LOGO GRADE GM GRAVATA VECTRA/KADETT/IPAN 96/01 CROM- (08023),21,87082999,K
2777900,7898472280722,"EMBLEMA LOGO GRADE PALIO/BRAVA/MAREA/UNO 01/03 6,3CM- (00580)",37,87082999,K
2605800,7898472270594,EMBLEMA LOGO GRADE VW 91/95 CROM- (00400),8,87082999,K
2610600,7898472271096,EMBLEMA LOGO GRADE VW 96/- (00441),10,87082999,K
2636530,7898472272956,EMBLEMA LOGO GRADE VW G3 CROM- (09620),31,87082999,K
2636599,7898472287271,EMBLEMA LOGO GRADE VW GOL G5 08/12 VOY KOMBI 09/14- (09648),50,87082999,K
2603300,7898472270341,EMBLEMA LOGO GRADE VW GOL/VOY/BRAS/PASSAT 84/90 CROM- (00330C),7,87082999,K
2741242,,EMBLEMA LOGO GRADE VW GOL/VOY/SAV G6/7/8 POLO 12/15 CROM- (09682),36,87082999,K
2636900,7898472273069,EMBLEMA LOGO GRADE VW GOLF SERIE 4 99/- (09631),48,87082999,K
2605000,7898472270518,EMBLEMA LOGO GRADE VW SANTANA /90 CROM- (00342),23,87082999,K
2778038,7898472280982,EMBLEMA LOGO GRADE/MALA FIAT UNO FIRE 01/04- (13006),31,87082999,K
2337365,7898472287622,EMBLEMA LOGO MALA GM CORSA CLASSIC/MERIVA 09/- (08602),50,87082999,K
2743136,7898472276657,EMBLEMA LOGO MALA GM GRAVATA ASTRA 02/03 CROM- (08203),28,87082999,K
2737379,7898472285130,EMBLEMA LOGO MALA GM GRAVATA CEL /06 GRADE VECT/KAD 97/01 DR- (08251),20,87082999,K
2737318,7898472285215,EMBLEMA LOGO MALA GM GRAVATA CELTA /06 C/DOURADO- (08214D),45,87082999,K
2737350,7898472285093,EMBLEMA LOGO MALA GM GRAVATA CELTA/PRISMA 07/13 CROM/DOURADO- (08236),48,87082999,K
2737700,7898472276459,EMBLEMA LOGO MALA GM GRAVATA CORSA SEDAN 96/01 CROM- (08027),36,87082999,K
2735100,7898472276190,EMBLEMA LOGO MALA GM GRAVATA KADETT/IPANEMA 96/- (08001),28,87082999,K
2602100,7898472270228,EMBLEMA LOGO MALA VW /91 STAR BRILHANTE- (00319),10,87082999,K
2636546,7898472273175,EMBLEMA LOGO MALA VW CROM GOL/VOY G5 POLO 12/15- (09643),40,87082999,K
2630000,7898472272093,EMBLEMA LOGO MALA VW CROM- (09000),31,87082999,K
2610400,7898472271072,EMBLEMA LOGO MALA VW GOL 95/99 BOLA- (00440),23,87082999,K
2636531,7898472272994,EMBLEMA LOGO MALA VW GOL G3/G4 SAVEIRO G4 CROM- (09624),28,87082999,K
2611100,7898472271140,EMBLEMA LOGO MALA VW KOMBI 97/- (00444),36,87082999,K
2611300,7898472271164,EMBLEMA LOGO MALA VW PARATI 97/- (00445),24,87082999,K
2608900,7898472270914,EMBLEMA LOGO MALA VW SANTANA/GOLF 91/96 CROM- (00428),24,87082999,K
2610900,7898472271126,EMBLEMA LOGO PAINEL VW KOMBI 97/ P/MALAS SAV 97/ CROM- (00443),52,87082999,K
2600700,7898472270082,EMBLEMA LOGO PORTA-MALAS VW GOL 83/90 SANTANA PEQUENO- (00307),8,87082999,K
2991009,7898969577090,ESPELHO MACANETA INT.PORTA VW FUSCA 70/86 CROM (PAR)- (037),28,87082999,K
2991026,,ESTRIBINHO (ALUMINIO) INT.PORTA VW FUSCA 1600 (PAR)- (006-1600),80,87082999,K
2991024,7898969577175,ESTRIBINHO (ALUMINIO)INT.PORTA VW FUSCA 1500(PAR)- (006VW1500),80,87082999,K
2991022,,ESTRIBINHO INT PORTA VW FUSCA 1300(ALUMINIO)(PAR)- (006-1300),82,87082999,K
0465700,7899902202819,ESTRIBO FUSCA CROM INOX S/FRISO LE- (001961),218,87082999,K
0465800,,ESTRIBO FUSCA CROMADO INOX S/FRISO LD- (001962),178,87082999,K
0465200,7899902202598,ESTRIBO FUSCA PTO C/FRISO ALUMINIO LD- (001996),303,87082999,K
0465100,7899902202581,ESTRIBO FUSCA PTO C/FRISO ALUMINIO LE- (001995),303,87082999,K
0465600,7899902202611,ESTRIBO FUSCA PTO S/FRISO LD- (001924),128,87082999,K
0465500,7899902202604,ESTRIBO FUSCA PTO S/FRISO LE- (001923),128,87082999,K
1274905,7908283701450,FECHADURA TAMPA TRAS FIORINO 80/16 FERROLHO SUP LE INF LD/LE- (301),31,87082999,K
1274906,7908283701443,FECHADURA TAMPA TRAS FIORINO BAU 80/16 FERROLHO SUP LD- (300),32,87082999,K
0313800,7898652030611,FRISO FAROL SANTANA/QUANTUM 92/ LD- (7076),12,87082999,K
0313700,7898652030628,FRISO FAROL SANTANA/QUANTUM 92/ LE- (7077),12,87082999,K
0314000,7898652030437,FRISO GRADE GOL/VOY/PAR/SAV 87/90 INF LD- (7056),12,87082999,K
0313900,7898652030444,FRISO GRADE GOL/VOY/PAR/SAV 87/90 INF LE- (7057),12,87082999,K
0314200,7898652030413,FRISO GRADE GOL/VOY/PAR/SAV 87/90 SUP LD- (7054),12,87082999,K
0314100,7898652030420,FRISO GRADE GOL/VOY/PAR/SAV 87/90 SUP LE- (7055),12,87082999,K
0349951,7898652030123,FRISO GRADE UNO/PREMIO/ELBA/FIORINO 91/95 KIT 5 PCS CURTO- (7020),24,87082999,K
2991032,,GRADINHA OVAL BUZINA VW FUSCA /70 ALUMINIO (PAR)- (022),31,87082999,K
6023801,7898932071624,GRAMPO CALHA PT PALIO 96/17 STRADA 98/16 SIENA 98/16 CLIO- (P34CT),47,87082999,K
1001039,7899822007808,GRAMPO CAPO CIVIC 94/19 FIT 04/19 RAV4 01/05- (P448),314,87082999,K
6050107,7899822008188,GRAMPO CARPETE CELTA/CORSA/MONTANA/ONIX CZA- (P460),172,87082999,K
1001042,7899822007525,GRAMPO CARPETE GOL/SAV/VOY- (P424),111,87082999,K
6000072,7899822002261,GRAMPO COLUNA INT FOX/GOL/SAV- (P282),4,87082999,K
6000067,7899822001912,GRAMPO COLUNA INT GM/RENAULT PRETO C/METAL- (P278),4,87082999,K
6000400,7899822000175,GRAMPO FORRO PT FOX/GOL/SAV/CAMINHAO VW- (P136),2,87082999,K
6000009,7898932071334,GRAMPO FORRO PT LINHA VW 86/98 DAILY/STRALIS/ACTROS NYLON- (P19ACT),2,87082999,K
6000401,7898932071358,GRAMPO FORRO PT LINHA VW 86/98 DAILY/STRALIS/ACTROS PEAD- (P19BCT),2,87082999,K
1001093,7899822003725,GRAMPO FORRO/CARPETE FOX 03/17 POLO 03/15 JETTA 05/10- (P316),21,87082999,K
6040500,,GRAMPO FRISO LAT DEL REY/BELINA/PAMPA INF- (0019),2,87082999,K
6040400,,GRAMPO FRISO LAT DEL REY/BELINA/PAMPA SUP- (0011),2,87082999,K
6002700,7898932071037,GRAMPO FRISO LAT FUSCA/VARIANT/GOLF/JETTA- (P03CT),2,87082999,K
6050023,7898932072683,GRAMPO FRISO LAT HYUNDAI/KIA BRANCO- (P97),95,87082999,K
6040220,7898932072973,GRAMPO GRELHA CHURRASQ/P/CHOQUE COROLLA/ETIOS/HILUX- (P119),141,87082999,K
1001128,7899822007075,GRAMPO MOLD P/LAMA MONTANA 11/17 S10 12/17- (P394),26,87082999,K
1322602,7895272605052,GRAMPO P/ MANIVELAS- (60505),2,87082999,K
6015952,7899822009987,GRAMPO P/BARRO GM/AUDI/MB/VW/XC60- (P46CT),31,87082999,K
1001144,7899822007129,"GRAMPO P/BARRO HILUX C 16,7MM B 13,5MM A 6,8MM- (P399)",23,87082999,K
6040210,7898932072898,GRAMPO P/CHOQUE ACCORD/CITY/CIVIC/CRV/FIT/LEGEND- (P111),96,87082999,K
6040223,7899822000038,GRAMPO P/CHOQUE CAPTIVA/ CIVIC/BMW/MINI- (P124),95,87082999,K
6050042,7899822000427,GRAMPO PARABARRO COROLLA/CAMRY/4RUNNER/HILUX- (P160),144,87082999,K
6050142,7899822008942,GRAMPO PONTA VARETA CAPO CROSSFOX/FOX/SPACEFOX- (P503-),5,87082999,K
6000398,7898932070450,GRAMPO TESOURINHA PT FUSCA/KOMBI/VW LEVE- (T17),2,87082999,K
6031100,7898932071761,GRAMPO TETO CELTA 01/18 CORSA 02/12 CLASSIC 94/18 CZA- (P43),2,87082999,K
6010000,7898932071099,GRAMPO TRILHO BANCO GOL/SAV/VOY MODERNO CAVEIRINHA- (P07),2,87082999,K
6050127,7899822008416,GRAMPO VARETA CAPO CELTA/CORSA/PRISMA/VECTRA- (P483),5,87082999,K
1001196,7899822007044,GRAMPO VARETA CAPO CIVIC 93/17 FIT 03/08 CRV 00/01 CRX 93/95- (P391),4,87082999,K
0447400,7898653810144,GUIA LAT P/CHOQUE GOL/VOY/PAR/SAV 87/94 DIANT LD/LE- (3022),7,87082999,K
1480814,7895272204200,GUIA VIDRO PT SEDAN- (20420),15,87082999,K
0502306,,HASTE FECH PT UNO/MILLE 85/13 ELBA 85/04 C/PINO LD- (50003052),15,87082999,K
1001204,7899822007419,KIT FIX CABO VELA GM MOTOR 1.8 3PCS (1 VIA+2 VIAS+3 VIAS)- (K39),13,87082999,K
2769000,7898472280388,LETREIRO (1.0 MPI) FIAT CROM FUNDO AZUL- (00555A),16,87082999,K
2743200,7898472285024,LETREIRO (1.4) CELTA/CORSA/PRISMA 07/ CROM- (08231),13,87082999,K
2769100,7898472280401,LETREIRO (1.5 MPI) FIAT 95/00 FUNDO AZUL/CROM- (00556A),15,87082999,K
2653200,7898472277500,LETREIRO (1.6) FORD MODERNO 83/94 CROM- (00217B),4,87082999,K
2636511,7898472272871,LETREIRO (1.6) GOL G3 CROM- (09612),16,87082999,K
2608700,7898472270891,LETREIRO (1.6) VW /96- (00426),7,87082999,K
2702900,7898472273489,LETREIRO (1.6/S) CHEVETTE 82/95- (00116),7,87082999,K
2707300,7898472273939,LETREIRO (1.8) KADETT/MONZA/IPANEMA 91/96 CZA- (00603),5,87082999,K
2778028,7898472280906,LETREIRO (1.8) PALIO/SIENA/STRADA G2/G3- (00598),12,87082999,K
2736200,7898472276305,LETREIRO (2.0) VECTRA/KADETT 96/01 CROM- (08012),16,87082999,K
2636509,7898472272857,LETREIRO (2.0) VW G3 CROM- (09610),15,87082999,K
2607600,7898472270785,LETREIRO (BRASILIA) 91/96- (00415),8,87082999,K
2608800,7898472270907,LETREIRO (CATALISADOR) VW 91/96- (00427),12,87082999,K
2741411,7898472276879,LETREIRO (CELTA) 06/ CROM- (08227),29,87082999,K
2741400,7898472276497,LETREIRO (CELTA) 2000 CROM- (08031),16,87082999,K
2702500,7898472273441,LETREIRO (CHEVETTE) MANUSCRITO- (00113),4,87082999,K
2703700,7898472273564,LETREIRO (CHEVROLET) 74/80 MANUSCRITO CZA- (00120),8,87082999,K
2701400,7898472273335,LETREIRO (CHEVROLET) OPALA/MONZA 82/90 CROMADO- (00107B),12,87082999,K
2701300,7898472273328,LETREIRO (CHEVROLET) OPALA/MONZA 82/90 CZA- (00107),8,87082999,K
2706800,7898472273885,LETREIRO (CHEVROLET) OPALA/MONZA/KADETT 91/96 CROM- (00601B),10,87082999,K
2606700,7898472270693,LETREIRO (CL) GOL/VOY/PAR 91/96- (00407),7,87082999,K
2743179,7898472276855,LETREIRO (CLASSIC) CORSA /04 PEQUENO CROM- (08223),8,87082999,K
2743202,7898472285062,LETREIRO (CORSA) 07/ CROM- (08233),28,87082999,K
2735600,7898472276244,LETREIRO (CORSA) 96/01 CROM- (08006),20,87082999,K
2800301,7898472289480,LETREIRO (ECONOMY) FIAT /11 CROM- (13044),29,87082999,K
2625447,,LETREIRO (ECOTEC 6 SPEED)- (08657),15,87082999,K
2778005,7898472280753,LETREIRO (ELX) PALIO/SIENA G2/G3 CROM- (00583),13,87082999,K
2778008,7898472280784,LETREIRO (FIRE) PALIO/SIENA G2/G3 CROM- (00586),15,87082999,K
2600091,7899622600681,LETREIRO (FOX) 12/ CROM- (09659),26,87082999,K
2636540,7898472273144,LETREIRO (FOX) G3 /11 CROM- (09639),23,87082999,K
2600200,7898472270037,LETREIRO (FUSCA) 84/90 CURVO AUTO RELEVO- (00303),8,87082999,K
2607500,7898472270778,LETREIRO (FUSCA) 91/96 CURVO CROM- (00414),7,87082999,K
2735900,7898472276275,LETREIRO (GLS) GM 96/01 CROM- (08009),15,87082999,K
2632800,7898472272376,LETREIRO (GOL) /97 ESCOVADA- (09501),8,87082999,K
2636504,7898472272796,LETREIRO (GOL) G3 CROM- (09604),20,87082999,K
2634511,7898472272703,LETREIRO (GOLF) 96/97 ESCOVADO- (09518),5,87082999,K
2636502,7898472272772,LETREIRO (GOLF) G3 CROM- (09602),20,87082999,K
2633300,7898472272475,LETREIRO (I) VW 97/ INJECAO ELETRONICA VERM ESCOVADA- (09506),7,87082999,K
2709300,7898472274127,LETREIRO (KADETT) 91/96 CZA- (00612),10,87082999,K
2633200,7898472272451,LETREIRO (M) VW /97 ESCOVADA- (09505),7,87082999,K
2763700,7898472279764,LETREIRO (MILLE) ALVORADA 93/95 CROM FUNDO AZUL- (00524A),12,87082999,K
2743150,7898472276794,LETREIRO (MONTANA) 03/06 CROM- (08217),15,87082999,K
2600083,7899622600384,LETREIRO (ONIX) CROM- (08635),29,87082999,K
2768800,7898472280340,LETREIRO (PALIO EDX) 95/00 CROM FUNDO AZUL- (00553A),18,87082999,K
2778016,7898472280647,LETREIRO (PALIO ELX) 95/00 CROM FUNDO AZUL- (00572A),15,87082999,K
2778001,7898472280746,LETREIRO (PALIO) G2/G3 2000 CROM- (00582),26,87082999,K
2632700,7898472272352,LETREIRO (PARATI) 97 ESCOVADA- (09500),7,87082999,K
2636535,7898472273106,LETREIRO (POLO) G3 /16 CROM- (09635),10,87082999,K
2652400,7898472277425,LETREIRO (REY) MODERNO CINZA- (00213),4,87082999,K
2607200,7898472270747,LETREIRO (SANTANA) 91/96- (00411),8,87082999,K
2634400,7898472272659,LETREIRO (SAVEIRO) 97/ ESCOVADA- (09514),4,87082999,K
2762400,7898472279627,LETREIRO (UNO MILLE) 84/95 FUNDO AZUL- (00517A),12,87082999,K
2761000,7898472279481,LETREIRO (UNO-CS) 84/95 FUNDO AZUL- (00508A),8,87082999,K
2762300,7898472279610,LETREIRO (UNO-MILLE) 84/95- (00517),8,87082999,K
2761200,7898472279504,LETREIRO (UNO-SX) 84/95 FUNDO AZUL- (00509A),8,87082999,K
2777923,7898472287967,LETREIRO (UNO) 11/ CROM- (13033),34,87082999,K
2743148,7898472276718,LETREIRO (VECTRA) 02/03 CROM- (08209),29,87082999,K
2736500,7898472276336,LETREIRO (VECTRA) 96/01 CROM- (08015),21,87082999,K
2743140,7898472276770,LETREIRO (VHC) CELTA 02/ CROM- (08215),21,87082999,K
2743195,7898472288131,LETREIRO (VHCE) CELTA CROM E VERDE- (08629),21,87082999,K
2632500,7898472272345,LETREIRO (VOLKSWAGEN) FUSCA 58/69 MANUSCRITO CROM- (09025),26,87082999,K
2606200,7898472270648,LETREIRO (VOYAGE) 90/95- (00402),10,87082999,K
2778010,7898472280814,LETREIRO (WEEKEND) PALIO G2/G3 CROM- (00589),15,87082999,K
2740969,,LETREIRO VINIL (4X4) L200 OUTDOOR HPE/GLS 08/12 RESINADO- (06966),12,87082999,K
2741355,7898472287349,LETREIRO VINIL (ECONO.FLEX) VERDE- (01074),16,87082999,K
2778040,7898472281262,LETREIRO VINIL (FLEX) FIAT 04/09 RESINADO- (07175),8,87082999,K
2740970,,LETREIRO VINIL (GLS) L200 08/12 OUTDOOR RESINADO- (06967),10,87082999,K
2621800,7898472271454,LETREIRO VINIL (GOL 1000) 95 LARANJA ORIG- (04019),10,87082999,K
2740966,,LETREIRO VINIL (L200) OUTDOOR GLS 08/12 RESINADO- (06963),20,87082999,K
2741358,7898472287691,LETREIRO VINIL (LIFE) 07/ GM RESINADO- (06732),7,87082999,K
2741360,7898472287714,LETREIRO VINIL (SPIRIT) 07/ GM RESINADO- (06734),8,87082999,K
2743164,7898472275780,LETREIRO VINIL (SPORT) MONTANA VERM RESINADO- (07165),10,87082999,K
1448271,,LIMITADOR PT CLIO 99/17 DIANT LD/LE- (MR-1722),84,87082999,K
1448004,,LIMITADOR PT GOL BOLA 2 FUROS DIANT LD/LE- (MR-3516),64,87082999,K
1448002,,LIMITADOR PT GOL G3/G4 TRAS LD/LE- (MR-1507),80,87082999,K
1448203,,LIMITADOR PT PALIO/WEEKEND G1 FASE 1 01/07 DIANT LD/LE- (MR-5005),61,87082999,K
0012391,7898594482066,MACANETA INT PT CELTA 00/06 2/4P PTO DIANT/TRAS LD- (10711),29,87082999,K
0012392,7898594482073,MACANETA INT PT CELTA 00/06 2/4P PTO DIANT/TRAS LE- (10712),29,87082999,K
1371207,7898594480758,MACANETA INT PT PALIO/SIENA/STRADA 04/18 GFT DIANT LD- (11617),36,87082999,K
1371206,7898594480741,MACANETA INT PT PALIO/SIENA/STRADA 04/18 GFT DIANT LE- (11618),36,87082999,K
1300900,,MANIVELA VIDRO VARIANT I/TL/MB 1113 CROM- (LC013),12,87082999,K
6003817,7898932071907,MANOPLA BANCO ASTRA/CORSA/KADETT/OMEGA/VEC/ZAFIRA PTO- (P55P),4,87082999,K
0530007,7898932072256,MANOPLA BANCO CELTA 01/14 PRISMA 07/12 PTO C/TAMPA- (P67P),5,87082999,K
6016455,7898932072768,MANOPLA BANCO GOL/VOY/PAR/SAV 06/19 FOX/AMAROK 10/17 PTO- (P103P),5,87082999,K
0530002,7898932070962,MANOPLA BANCO KADETT 94/98 MONZA 94/96 OMEGA 93/98 GFT C/TAM- (K01GR),5,87082999,K
0530001,7899577802093,MANOPLA BANCO KADETT 94/98 MONZA 94/96 OMEGA 93/98 PTO C/TAM- (K01P),7,87082999,K
1240200,7898236751086,MAQ VIDRO CHEVETTE/HATCH/MARAJO /82 2P MANUAL LD- (R-3112D),29,87082999,K
1241600,7898236751109,MAQ VIDRO CHEVETTE/HATCH/MARAJO 83/ 2P MANUAL LD- (R-3112D 83),39,87082999,K
1241500,7898236751116,MAQ VIDRO CHEVETTE/HATCH/MARAJO 83/ 2P MANUAL LE- (R-3112E 83),39,87082999,K
1200400,7898236751796,MAQ VIDRO FUSCA 71/ MANUAL LD- (R-4108D),50,87082999,K
1200300,7898236751802,MAQ VIDRO FUSCA 71/ MANUAL LE- (R-4108E),50,87082999,K
1200700,7898236751642,MAQ VIDRO KOMBI CLIPPER 75/07 PARAFUSO MANUAL LE- (R-4171E),68,87082999,K
1205300,7898236751895,MAQ VIDRO VOYAGE 88/95 4P PINO LONGO MANUAL DIANT LE- (R-4103E 4D),50,87082999,K
7080684,7898280520492,MOLA TRAVA CAPO INF CHEVETTE/MONZA/KADETT/VECTRA- (3002),15,87082999,K
0449996,,MOLD DIFUSOR AR GOL BOLA 95/99 PTO LE- (377857043999),32,87082999,K
0111400,7898300216213,MOLD FAROL PASSAT 83/88 PTO CENTRO/CROM PISCA EMBUTIDO LD- (J10334),82,87082999,K
0111500,7898300216206,MOLD FAROL PASSAT 83/88 PTO PISCA EMBUTIDO LE- (J10333),76,87082999,K
0531700,,MOLD GATILHO INT PT OPALA/CHEVETTE PTO- (0029),5,87082999,K
0531614,7898604071297,MOLD INT PT VIDRO CORSA 4P TRAS LD- (B103),23,87082999,K
0531613,7898604071280,MOLD INT PT VIDRO CORSA 4P TRAS LE- (B102),21,87082999,K
0018000,,MOLD P/LAMA CORSA 94/01 PTO TEXT DIANT LD- (163PDD),32,87082999,K
0018001,,MOLD P/LAMA CORSA 94/01 PTO TEXT DIANT LE- (163PDE),32,87082999,K
0018002,,MOLD P/LAMA CORSA HATCH 94/02 PTO TEXT TRAS LD- (163PTD),34,87082999,K
0141402,7908004604466,MOLD PISCA KOMBI CLIPPER 97/ LD- (AP424),7,87082999,K
